"GEN","REP","Yield","DryMatter","Carotenoid","RootShapeScore","StorageScore"
"SP149",1,31.6042403057905,26.7906471510669,22.03270369552,4.12042827802729,5.24337029254928
"SP149",2,7.78171934383535,28.6519240701243,20.2148212600266,9.09465361563526,7.29828199297252
"SP150",1,24.1324802432261,28.0825709525424,-11.3432624274588,10.3036694281632,-0.429480802700207
"SP150",2,37.2559672136668,36.5571014081611,5.54245577946032,3.54095460784534,5.08603725423181
"SP151",1,47.446694682095,22.4875317985774,24.6588512395061,2.69453962567188,2.63524892804056
"SP151",2,52.9181898058785,29.7351893515847,18.3585170654313,4.2525814171574,4.80274503382163
"SP152",1,54.5407604111061,34.0583916126581,2.21805871481886,6.60833529813883,4.35036093906411
"SP152",2,51.8775376977098,35.2149049989291,8.57544580305578,7.80962287711653,6.02979604827953
"SP153",1,33.3889182824205,24.7350896548247,6.2359528710727,1.69875199971984,2.27231461948742
"SP153",2,56.85101619712,25.7936092165162,9.86153782667143,6.96265532729751,2.72896360093771
"SP154",1,20.2733286205316,17.7879976836222,8.6515883656524,1.96224966348241,11.1997129627986
"SP154",2,17.1634875686405,31.0302823696836,15.5871226148876,7.52395261039704,7.70380810096868
"SP155",1,46.0711197589172,36.4989805346763,19.4700087440493,8.0586697819312,2.97656176935743
"SP155",2,40.6970316564668,23.9028596895136,17.8115423246676,7.30212177700499,2.01948450530617
"SP156",1,30.0099292360032,28.1319729521298,13.0718705845361,4.21276780019092,3.6145858377312
"SP156",2,50.5479096096901,20.592086721827,8.04035419602077,4.45674738868176,2.95501217313232
"SP157",1,31.1002329349183,18.3154501270549,23.9768367589658,7.34448865353847,5.98427455548741
"SP157",2,33.528503384185,30.1732920012733,-5.89234662830135,3.72177716508996,5.82559529533293
"SP158",1,-0.290672520443316,25.8363406519311,7.79932334875328,5.42872129545167,5.17444820023141
"SP158",2,0.0407211852336715,27.3012527065105,3.38758401464512,3.46324223810175,5.39019213373115
"SP159",1,24.6058295446412,33.8177837506136,7.27937940711846,6.82981382329417,6.36606367216383
"SP159",2,27.4306645064989,41.2168325284294,12.5317846268398,4.63841768479421,7.48169100358972
"SP160",1,31.1230982556995,32.0125639111551,27.4971999579527,5.21863891473049,4.64213176962381
"SP160",2,35.0647473838123,32.334175502171,7.99546254725136,1.49892454967978,6.27742015543519
"SP161",1,12.5827992689708,31.5106207356622,8.89159732713143,4.30818644711381,6.04779297380673
"SP161",2,22.9765451607521,31.9240760027227,15.2528127333389,0.806271035036305,5.62717351086013
"SP162",1,47.5704361478182,31.9598792745787,9.66599480267751,4.08027688583283,3.9850249084497
"SP162",2,15.3743577252758,30.0366352783884,14.6071907225887,4.69079449800635,6.09183751002177
"SP163",1,42.5796524802489,30.9246938811048,21.8229212515868,2.4824994461328,4.18776438173405
"SP163",2,19.4443102249944,26.4578900794189,-1.8312360105908,2.88796885961647,3.6258468122427
"SP164",1,26.8503921159669,29.7902512728593,28.9025915534656,6.44253303175124,4.00829251477994
"SP164",2,30.7272846112998,33.591424344243,26.4547722265793,6.51666024674801,2.27594801341111
"SP165",1,59.3688824214672,23.1106077840375,-8.12422013172641,7.49897881383719,4.74237303740656
"SP165",2,14.9302688606816,25.1995975353632,25.5660855834273,9.19884196169396,7.40032877547551
"SP166",1,28.3774904729135,33.2115787180503,9.87308747398156,3.72773742946426,6.97268148796739
"SP166",2,27.5078207084366,30.7879381091213,23.2183213538492,7.22570959995838,4.70274261955825
"SP167",1,36.8340391536231,30.2313482393368,8.52581452804959,7.70412814834837,6.94210982501926
"SP167",2,15.1476266338471,23.5417185398952,8.21178942450333,4.84905305254066,7.12387757833973
"SP168",1,29.8665758633659,27.8651366150859,18.2029067582929,9.00279022980754,2.53349514710311
"SP168",2,31.7767080092521,21.9856348606985,-0.00904182215149874,8.21571725546608,4.70718559903969
"SP169",1,12.4437108631363,29.4766483922376,9.70855987063,4.22603513699534,7.22378889288253
"SP169",2,21.3281836842826,30.3410713400079,22.0369086954652,6.46976666501348,6.0670324549485
"SP170",1,5.72534918523444,30.0870810141096,-8.02707762577612,2.94206466969295,3.93333879154006
"SP170",2,14.1487168411377,17.7647177155949,24.1586473526338,4.07782443559313,5.09119098370741
"SP171",1,42.1041066347462,29.5974187643486,24.8280027462806,5.93418742035259,6.88322918939582
"SP171",2,36.6284805190765,32.001437942942,31.8727040337711,4.56244202093615,9.46466577986556
"SP172",1,25.7686684444287,41.263583777467,27.4792574195858,5.05332107219519,8.15030215744946
"SP172",2,21.2376399958905,27.0242718919122,3.03197832755455,7.79274053531886,7.47554707706458
"SP173",1,52.7297369164755,24.8772160703772,11.2267187686143,5.66942646680919,4.08975836032559
"SP173",2,21.4426840832108,24.6764303005238,18.338666766813,5.94012227911308,3.83939211393733
"SP174",1,48.7055123444085,28.5645265993863,4.91161999724346,3.05575983963245,6.95266575308921
"SP174",2,43.2300677205847,27.6313887914914,15.5000773437135,3.72963072547331,4.47373628366677
"SP175",1,5.02679958439268,24.0232450405697,17.8590827207429,6.67222864541764,4.05018602654705
"SP175",2,29.9499531435125,20.4123073515303,23.3548892046959,5.3586640787213,4.88695242657058
"SP176",1,27.3403958998452,28.783566354772,22.2545555967948,7.76111209164501,5.69767464695718
"SP176",2,11.5473360122158,29.3594684651354,3.22439483649963,2.54248209500901,4.93066145524377
"SP177",1,37.8113740527028,32.9288765436942,31.7483054579833,7.662090750998,4.54221073806427
"SP177",2,18.5155473298097,26.9131167697335,-0.665263223873007,4.13533825059236,6.29556075709346
"SP178",1,31.7257070939809,26.3467530225905,-10.0813676117602,5.19044640828079,7.00928675689156
"SP178",2,58.5061551238192,19.7741620120288,-0.7417431087828,2.57772459487571,5.0906809876
"SP179",1,42.6020518112668,33.7145160752224,-1.42196084213162,11.7171714939686,6.18083219771578
"SP179",2,49.0675263984379,27.5739054204239,22.8659020373541,8.87859813945698,6.10180627813608
"SP180",1,20.7715371692554,26.9621858847486,9.49441423499337,3.23213306006581,6.88119730805223
"SP180",2,55.6995335996012,30.1288840233491,-6.84666098181867,-1.04920801001878,8.13450643668874
"SP181",1,55.8901626371322,29.5622376882047,34.8469214799212,-0.945409781639256,2.35075692530833
"SP181",2,32.9678064113109,32.9623823198664,22.8802316160206,8.3990445434727,3.93070436496364
"SP182",1,27.2049925157942,28.1385935498668,14.9237250932272,1.90704402272848,2.15300964359559
"SP182",2,17.3517960584665,24.3578734274825,10.2579146318476,7.66363065866421,7.09494224890468
"SP183",1,46.547218571558,35.0280900708147,5.0546225973939,3.46951988842212,5.43474314286824
"SP183",2,32.2720373686546,36.9847176959613,12.0114318811437,6.75363669586342,8.61697439928481
"SP184",1,38.7773351907633,24.6578763492425,16.208876429617,5.58484184156546,2.50330142411537
"SP184",2,33.2005831987563,29.1988901531124,20.6028209361385,4.61414100245206,3.99747271572455
"SP185",1,24.2695258367642,32.3408158767979,2.63237359093908,8.43970545101629,3.67554981241274
"SP185",2,37.9337249956391,20.8762180520746,12.5859905779757,10.861936943288,4.27273271092697
"SP186",1,28.0021975543135,18.8183648123339,3.09744528992082,5.96993198186483,2.60380308489339
"SP186",2,16.402851595419,30.2850027929958,1.48671871694365,5.41664057747074,8.01665097330628
"SP187",1,52.1919609667971,20.5671432978879,9.84006063557255,2.157119433992,2.40628065410604
"SP187",2,43.7505441113736,32.3790140109387,12.7457203980594,2.68849781313237,6.7686029863407
"SP188",1,22.0145798492399,27.3916595456408,1.60115642348932,5.21523965227417,4.90469356770996
"SP188",2,21.5600836748189,28.7813654862273,1.15460847972797,3.79624228645582,7.84701869825903
"SP189",1,23.461081083157,36.8399475032181,-4.49288672679158,5.09356212112079,7.87946237849992
"SP189",2,17.3512711559316,31.897070684995,-5.28391709796973,3.33709804555018,10.9685544643719
"SP190",1,12.268740446171,42.1925333759645,17.9458697663626,4.80626397539812,4.78763515116759
"SP190",2,21.4234458291576,24.0296499865798,4.76708503135477,3.10178472235964,4.60803771563118
"SP191",1,48.8424712476197,31.7871479216175,-2.85529837354575,5.43231081990684,8.21154987667745
"SP191",2,32.9355510811976,26.543360363888,6.96635821370014,5.2940385063163,5.09141852477926
"SP192",1,23.1663410723218,27.6802211561737,-2.68545199725085,5.05879993148081,8.30632784634835
"SP192",2,14.9512770736814,24.5101053474386,-8.3056677759177,3.86965349878275,8.65706579272828
"SP193",1,46.1683448019887,29.8823692887558,17.0286064200092,6.72730146145121,4.62763261137347
"SP193",2,24.1009786733812,34.8084232422543,3.74964486533158,4.96627229288601,4.87552654363189
"SP194",1,38.5066307480956,27.8955685127853,14.859920165046,4.84108281680476,4.49978818775038
"SP194",2,33.9893153575046,38.2917499129424,10.0388808375896,9.98005882748654,3.86693399323009
"SP195",1,19.5289955473638,24.0751296714889,5.84313460661203,7.50801597127297,4.08282970156253
"SP195",2,25.2718439744299,18.9289381269932,9.70687804478737,4.19196632412402,4.24004335331284
"SP196",1,18.4016262342519,29.35811543904,5.62619626131033,6.36186327346979,5.76814013499339
"SP196",2,9.5779544903872,32.1757174492443,30.4624475637201,6.95297357543979,9.99885115110853
"SP197",1,6.20420007678102,24.7240910146424,16.3351641341474,3.96506201405583,10.9718084172613
"SP197",2,17.5524504421745,33.8057338786635,22.7262021991821,6.8172946372967,4.33169762959489
"SP198",1,30.2622152498969,35.4817966682721,28.8033361344317,0.729103120873647,3.82000049166297
"SP198",2,-10.8675528093562,29.9305027566453,18.4227189611752,2.35366963575096,5.30497161961021
"SP199",1,47.6720992172473,32.4360862967143,16.965929424038,4.84073506692914,4.45176765276951
"SP199",2,-17.3833861416417,33.0041058096102,28.9315130395315,7.92128664796865,3.16254273202634
"SP200",1,20.2019740383376,36.8027875422932,24.3427705543758,6.17124466597793,5.00176095401218
"SP200",2,20.6424418384321,33.1118113716603,12.533706966555,6.79354622665269,3.12776518521533
"SP201",1,38.1321497974029,37.5507728924634,14.8615713168802,-0.849746099457161,5.69442880844463
"SP201",2,20.1603075116757,27.7890101778486,7.04183446674657,3.39281692280256,6.40146239124039
"SP202",1,-8.77323664478422,27.9054787613968,29.2106261220679,6.62434894818487,6.05100564113374
"SP202",2,-20.550238795357,30.6466771327627,2.8989433750164,5.49209529715306,6.81756898880151
"SP203",1,23.5273096205646,34.1507592751055,23.8322058782008,4.62601032404809,3.66266448667219
"SP203",2,31.2225319836903,28.2126977757827,5.03192980605558,2.70379512899272,5.04856390426473
"SP204",1,19.6610313222034,29.7113195855383,25.928469719167,4.33440706073289,6.16080343787271
"SP204",2,29.6401673281802,28.369162624561,5.75537001238588,5.91909448089665,4.99515439436742
"SP205",1,39.5416328516644,31.6564122321123,7.06532182485901,5.68065328807209,3.27431280634718
"SP205",2,1.49396636468048,28.3688875333204,2.93909020276858,6.39609432930626,3.210389239917
"SP206",1,-0.046718555872296,28.2917819729322,-2.36096311339651,6.51257414885864,4.42314173670896
"SP206",2,30.6602596580613,25.3638700493861,5.40143017668436,4.3928242670382,1.29363487608143
"SP207",1,46.1064701099748,26.9019923015241,5.98649083317523,5.60675332362553,4.41120974276409
"SP207",2,49.5484638321136,30.0642298067895,4.19244905421835,4.56899655606577,4.1410972589855
"SP208",1,12.2294999492805,28.503936121948,31.997272773262,4.88420934035282,7.03590945507541
"SP208",2,27.2026293721369,28.3358335789778,11.3330653632542,10.3698424235427,6.59041561854355
"SP209",1,32.4979882136942,28.6719969403715,19.2719569075919,4.32900005388798,5.72394140051061
"SP209",2,57.5997920975489,31.3621974989915,18.0180280944753,2.22584778019415,0.786419838235457
"SP210",1,20.7294968674264,32.2848897250123,17.3122508369194,7.34153648429223,1.72021242274203
"SP210",2,13.6180895916288,33.2902825457692,18.4215050531278,8.20196221170459,5.31835634517253
"SP211",1,45.3821373624094,35.7338144260562,14.0607386282502,5.79469729853908,7.74381086631686
"SP211",2,43.4728253284524,31.0605564899991,17.1890382433004,2.80513886815774,2.62756232538592
"SP212",1,33.0790477512749,28.1476769340503,14.8348535591777,5.47927093287799,5.27774630336328
"SP212",2,29.8077070287784,34.0537478421888,-8.12252716401153,1.18899122625651,6.20649718570887
"SP213",1,32.6519831838978,26.3256080627868,10.07207426289,7.67708970233803,4.09929934229369
"SP213",2,-4.91943777249307,38.6504125146931,16.5319718698404,4.85353164185533,2.68465044511557
"SP214",1,23.270660637425,33.3654295129889,19.4887497302754,3.14738799449741,7.80809812444602
"SP214",2,35.4012403753263,33.0949001014838,3.59200911071158,5.48843474161375,7.89438892544507
"SP215",1,32.3468578534158,21.4765132073675,7.48464556978159,3.15265838374505,2.53570535111935
"SP215",2,54.706035075321,27.5941014983913,26.2681583350413,3.70830110193483,4.47030711322967
"SP216",1,32.4334390445346,25.26735494356,17.8076486174471,6.63001376249138,1.72690493586994
"SP216",2,36.8509088158022,34.9122896531249,-1.22805981207646,8.65445285590555,4.58506691805216
"SP217",1,5.3223453433466,26.7428027799592,8.90695672271014,5.92432375870206,3.52798773538303
"SP217",2,-3.64980149035404,34.2293243228622,26.5747584327502,5.61459268452317,6.47322354512014
"SP218",1,34.4147098736188,32.6709853756077,20.7874371102635,5.95055616405072,5.3398318375501
"SP218",2,56.6570120177778,31.3940002853551,11.565245538452,5.06516710920325,5.30209343341625
"SP219",1,30.4299269271837,36.9137016761201,12.5381730312935,3.45541444985086,4.42816512314897
"SP219",2,25.3837041110689,26.2391484828567,15.6927761212678,4.04212802280151,4.0758201452055
"SP220",1,18.7139588344467,36.7333384987733,0.440593445152937,3.32117038297713,4.36290286534212
"SP220",2,19.8949479675308,23.178273437533,15.5850911653168,3.93253594901184,6.98465922930195
"SP221",1,57.5260458694965,42.7234614091206,10.2462359678368,6.91487006133699,6.60275590336536
"SP221",2,55.8659701962368,35.3005157934756,12.3008014193036,9.13023882782596,3.60562870849466
"SP222",1,51.7206676366609,31.4109149146185,18.3668091530851,3.88070987647339,4.06399903786681
"SP222",2,18.1258637820045,30.4698207215027,21.2183264019272,2.58878538684602,4.77338143713078
"SP223",1,33.1935620993399,27.8945399192035,8.56353597465972,2.8751231658946,4.69617177254282
"SP223",2,31.8967148052764,25.4538866097488,17.8572301101194,4.35123458094682,1.7937772602066
"SP224",1,43.8110167338525,24.3897795085082,11.3441782562227,6.10292385189758,7.24727496455684
"SP224",2,6.85922674276487,33.7045075264252,25.112285472569,3.2210935603076,4.63931832413515
"SP225",1,32.6305664986915,36.7537059848269,13.5325311976317,1.6715400904954,3.36352734908275
"SP225",2,54.3923019653887,28.1504732364065,13.5588895658508,1.85173243640289,4.60105732138774
"SP226",1,-15.9142130773211,26.7394786746171,23.086670093065,8.6711273085448,7.54371964122907
"SP226",2,18.6021237075288,30.9745572875486,47.3057296435075,4.97666806342417,10.4156868695292
"SP227",1,14.5532391377372,33.3651576215846,20.8304435328587,6.97602508203564,4.88504545104217
"SP227",2,2.1537362405697,29.3800254367888,17.9667858566699,6.64877486491362,6.03430927612693
"SP228",1,61.8103863911984,33.7746964996816,8.50954908630281,5.3091357740367,2.23311796828961
"SP228",2,33.2244922922416,28.5962727073316,24.8692859226992,7.69741296084858,1.83935353812298
"SP229",1,41.9858114577901,23.2194611948156,-1.10613329591581,7.16618573207798,4.96849010626507
"SP229",2,29.7640237333352,29.4429439112869,17.8577500811616,1.23789648638605,5.56127661647061
"SP230",1,30.90642269213,33.0072975719961,-1.79788049723033,2.30591031573065,3.70225079268406
"SP230",2,24.4298093331747,21.0488152221162,-12.992933137011,4.05856414070227,4.33635981662656
"SP231",1,33.5031981740907,22.1226318698431,14.7022685442355,4.10191329913567,4.44278725367624
"SP231",2,20.5512849474616,25.8384108205802,8.04779345863314,-0.853100795260712,7.07822026604704
"SP232",1,25.7307361304482,37.3329966203176,15.2343434237212,8.93167463340895,3.90171883952488
"SP232",2,11.8652410630401,34.164641775355,11.0575549485654,2.54196314580004,6.47210083062804
"SP233",1,9.9856782528286,30.4235020549199,43.001075999505,6.3464227532086,5.50250433778158
"SP233",2,5.13414004533303,28.725562530247,16.2331278138324,2.95583644926085,7.7447892377374
"SP234",1,52.3485541026797,32.262890990838,-13.8148952922358,6.90092340264086,7.502585772938
"SP234",2,11.2121726078361,30.2430018357607,13.5995469292711,3.40600954006044,3.84760237554082
"SP235",1,35.2395575470314,31.662047175009,4.49270425273424,3.89441568278577,5.6824507958832
"SP235",2,45.9027271450994,25.8647903487876,11.371379490286,3.67191534411349,3.83029083441077
"SP236",1,16.3238416913176,20.157198621517,-11.567120565136,0.856233108145871,4.8514749082606
"SP236",2,43.1761407556798,23.7431221945144,-0.0816776914517003,4.65352724051393,3.17968982346507
"SP237",1,9.79880673068826,34.7547806487032,20.1428201147303,5.56461540461345,2.93004903425947
"SP237",2,31.6376947047031,26.4687629640258,14.1661896195929,0.966406101970971,1.00148631924406
"SP238",1,40.8792829638399,35.9993942675283,10.3003194911631,5.57994896298994,3.76623131190678
"SP238",2,29.6724966607713,39.6719426834977,31.9620699165909,4.84998202729089,3.84305724870833
"SP239",1,27.878486763047,35.2994196244393,8.09880093095177,10.4719276378971,5.08004857869446
"SP239",2,34.7916699737255,37.396714578113,16.3806369229674,8.00220031955229,5.85802102319386
"SP240",1,22.2598830713003,24.2387091214407,7.67765007240008,4.21005814108811,3.98755363806692
"SP240",2,49.7583730152124,28.7332093452368,1.59194944516878,5.38909183788979,0.97712664613043
"SP241",1,42.5555504440511,36.4809728175091,15.3379209998388,8.3947970763014,5.76880070327027
"SP241",2,35.9186794608975,27.3831895778254,23.513248980391,5.95757887657939,3.83323691490181
"SP242",1,29.1326186267893,25.8513771634739,4.21471984782687,5.53602301396742,3.38321049818785
"SP242",2,5.14075647192747,31.5456330208861,25.7101977296325,4.31330856832231,1.47653853715079
"SP243",1,38.9347485655359,21.8169787030142,-11.9693130099835,8.02819431580526,7.18646648054393
"SP243",2,34.8795365445994,27.8378727830403,-1.67200152432973,8.18498046868526,6.46567476035763
"SP244",1,27.313914321159,22.6497396009587,-16.41875170536,6.42211362169074,5.25555358822386
"SP244",2,30.9787344750758,24.5809367627456,-6.50898980302834,0.260365041166105,2.20901448141323
"SP245",1,33.2821745680474,33.3671031939387,19.3416307633763,8.74659937606658,2.8360085498681
"SP245",2,49.1962410442644,29.6632944371905,8.04162615536425,5.02453790724578,1.02567210692692
"SP246",1,30.659806653395,27.3849869183897,18.3146831713397,6.14000808509246,5.35148400987242
"SP246",2,26.1738911048906,23.998235228302,-10.4523931329587,5.72870244025441,2.74653021959443
"SP247",1,27.9110536225742,22.6636775710459,0.36389063968171,4.74095483474707,1.74406412539284
"SP247",2,27.354750499447,29.867101722445,8.56681605378904,6.85090282096296,5.28844809668384
"SP248",1,28.7088940241106,38.782405796235,10.1503454218665,6.85319689204459,6.92328102014955
"SP248",2,24.9725355277751,38.3003218789478,9.26267488786485,6.86323643079631,3.8266155939512
"SP249",1,28.3960192204149,19.4931300836244,19.6183971892297,5.74515393598102,5.00976915496591
"SP249",2,19.1627168054077,20.3347715986912,24.530503968891,5.13383295115557,5.87934965806859
"SP250",1,10.0446944190129,31.2807164067047,7.90218864345447,4.33537282433012,7.2558065289652
"SP250",2,9.71005494365707,35.746882319516,21.81530833223,3.28886168478632,4.63672789285433
"SP251",1,39.0496881330224,35.0927390433333,24.3765900170274,2.13589628835348,8.54108092632879
"SP251",2,43.4851646392192,29.9360566631835,9.99261986006646,5.02341740906449,6.37714065067344
"SP252",1,34.5011422820484,28.25986335882,4.95568714973777,3.64593959659884,3.92677718676268
"SP252",2,34.8701973075166,35.7171573955358,17.1061829713564,1.02439628712606,5.11864267695422
"SP253",1,24.2363008057031,30.3297046815602,9.43967849435714,0.399448031017847,4.86285524886611
"SP253",2,21.895828815531,30.1638198081001,-0.373643455529416,4.06060769142889,6.15819674612042
"SP254",1,66.4567525109899,18.3997767244685,14.2383020513412,7.23324703855031,5.86581415781144
"SP254",2,32.6859987600138,32.4881550287927,23.1480417733136,3.22282198525022,3.48704341688682
"SP255",1,23.0450108021401,37.3139843306682,13.6300428765902,6.56264511415571,1.8258557761304
"SP255",2,11.5589122418739,26.3224902403232,3.31397853263905,9.28751379280188,2.5378904501727
"SP256",1,6.30729576081884,23.8925175037743,2.64947792687013,1.59714297943943,2.95182427604253
"SP256",2,24.228730572194,30.6374053413908,28.5479502623553,1.94676655183412,4.69172658281784
"SP257",1,33.6798321265981,22.6841842446871,1.50645998760464,5.8453303069496,3.10825638841875
"SP257",2,12.1248241209036,21.0379580047537,5.03409338752232,5.47453213980845,3.19640817449219
"SP258",1,37.9364165949978,20.1209740590555,12.7841477293234,7.38425464701364,5.7997576896005
"SP258",2,34.349202300241,23.9290359721709,22.3916400335114,6.85559896699657,3.85191501784121
"SP259",1,27.0223785868125,17.0185028861125,22.6870005254837,4.4400533450616,1.29691545403275
"SP259",2,41.6715866077549,27.8920386232176,3.21595626794584,3.10037280580144,3.09426143082443
"SP260",1,47.3271905217242,31.2642513677497,21.4137923116032,0.727220649463929,4.72774920668832
"SP260",2,15.0563372566643,30.8869326150548,12.9139355554552,6.06198472321424,5.21700453721695
"SP261",1,44.5557425711262,31.3981972000747,21.4546098465464,6.04386195573145,8.45271045396873
"SP261",2,31.6286657051028,22.7930993806011,12.2825165244088,4.247161034195,5.74737113953201
"SP262",1,28.8707883751886,36.4195760287574,31.8249252637912,2.28775536540911,5.32697774958143
"SP262",2,50.5152378552863,19.4226939397658,3.50003403126297,6.7431669760777,4.6898219199819
"SP263",1,22.7593191222854,27.6985494764116,13.8434666254472,5.49423306555829,0.944027016330001
"SP263",2,6.0989755874399,25.6362933316863,-3.57505926196497,3.19186044538434,3.69497555816603
"SP264",1,49.4691472728474,28.6405992536011,11.5575078919274,7.43619951848954,7.4165321592561
"SP264",2,22.1761099622448,29.6852849191954,13.0499493585461,3.04445002878738,3.855220101236
"SP265",1,25.7909026740825,27.8564870775664,1.27729704891778,3.91588950344249,7.07246305564343
"SP265",2,31.1766441059519,31.1132565966012,1.7213301872644,5.6380392992309,5.25563134417705
"SP266",1,59.7151850491949,24.4133899972685,18.2464199365776,6.15229090488989,3.97496765726728
"SP266",2,27.4463715648635,27.4102040343691,12.4643027203267,8.98491527358587,7.03711902110525
"SP267",1,57.0179211244166,21.317428100178,19.3400138517817,5.68712007130741,5.32395015407424
"SP267",2,36.4029567563726,30.8228461252069,14.2451022259268,3.36398965256809,2.36264505663112
"SP268",1,11.6138045925206,36.5591688381543,9.02392325015251,5.74199667728656,4.70156188196637
"SP268",2,19.5902976702592,41.0366865797955,11.4409091219043,7.26040653706516,6.01103620119073
"SP269",1,11.5577628522396,29.6978925570412,1.62111526357433,4.06292494850405,4.32560138161151
"SP269",2,46.6177428861988,27.4644795138723,11.7773461468973,4.39577980427951,4.58928350343882
"SP270",1,19.5743984712194,34.9458703915777,10.9098120247336,8.36861264029825,7.63004607502184
"SP270",2,19.1305408920095,38.7866552832623,5.70521330816997,5.70207408370592,4.11333112624005
"SP271",1,15.9693908179169,32.9427091808182,7.55162024498077,4.83758104421728,5.0813898396782
"SP271",2,16.4260888663884,31.8274200120929,10.019868024595,5.5667093939843,9.79980333945223
"SP272",1,-4.46581018666086,21.3443479642117,17.2006065365998,7.99318331024595,7.54482114182504
"SP272",2,34.7543670620246,29.3234214505036,19.7532057298464,4.44745345173383,6.75470968380391
"SP273",1,29.9638334090964,25.944612613883,18.7667281935375,2.51875166103241,3.86332370798254
"SP273",2,-2.0856203848777,20.656282461916,2.26628765715456,6.54751894674397,3.35577882544184
"SP274",1,45.3419184155714,20.6229986811023,4.86747409807365,9.33127468878877,4.86193653539834
"SP274",2,47.3750118330492,25.8435330572092,-11.4102218884241,5.66018420046213,4.19950398221084
"SP275",1,47.8320921820316,29.7410947336282,18.3342928843121,5.09870455140791,5.17485353999486
"SP275",2,42.1176713262712,33.5840203497695,5.72760086792088,7.95201767262036,7.0588418269871
"SP276",1,50.8812437952811,16.1058082167926,17.0694166606909,5.04797935394902,4.89229357754383
"SP276",2,45.2141265695561,24.0251975335501,14.906452601936,5.6248368124716,2.09938572037661
"SP277",1,35.7497446646983,20.627862400826,14.5213677250225,8.57020536549219,3.34829024051467
"SP277",2,35.8912232958934,30.532880820808,11.3014519424478,0.323064941818805,6.67369886149725
"SP278",1,-7.89223538676213,22.8239813489113,24.6483747785009,6.35224900269816,4.78832209090631
"SP278",2,31.4469078361473,21.7080636554349,4.89165606088966,3.85836231576159,5.99228085099668
"SP279",1,42.7640335014714,22.6623371664555,-1.64784967709512,6.42724296852061,5.26122497926672
"SP279",2,23.5613739576682,30.1841437315251,13.8262223732182,7.05557867081833,0.934326646764119
"SP280",1,39.1337472674868,33.7134362239418,21.8047265799802,2.22817003459346,7.28535493946991
"SP280",2,31.9774589088847,25.9899812762696,25.165109579729,4.69256694841667,5.4237432297321
"SP281",1,39.1090576934081,35.5456537977284,11.7994489005942,6.93964424741841,7.22772317484708
"SP281",2,45.9487389455994,27.1444955737435,22.8912651223714,4.89802045238532,6.57692388311119
"SP282",1,38.394881236739,29.7747360859373,5.09340194573466,4.26306133945892,7.15358842684388
"SP282",2,47.4077033921685,34.1352952581354,3.69264198689492,2.86512168528072,5.6936254664297
"SP283",1,67.358437963956,25.5688033284984,-0.0452488966646598,7.61614610830172,4.91925448277222
"SP283",2,76.1488504695646,29.3208910281267,12.3779740554783,4.16606865025891,4.29250511588801
"SP284",1,6.71946993378273,24.035223004052,3.3153362156905,3.39032266174088,5.86214043568583
"SP284",2,32.6248979689389,16.8429887925156,5.23487523510781,8.438358459141,7.22430467254968
"SP285",1,8.84497679628898,40.2768340882796,11.9577245470428,3.51358221566913,5.16792321893459
"SP285",2,30.0473709420797,38.7413328337834,6.01503112502223,5.39571945450964,2.90435702420313
"SP286",1,48.7748163299051,37.7850307253088,-11.2973246194341,5.67608850098306,1.25603959149006
"SP286",2,31.1510140742237,44.7906560866012,8.65404179463403,5.41438003732824,2.34344772288024
"SP287",1,28.7224681545656,34.1160295092137,8.18724874932462,7.86158637340397,8.06750472813872
"SP287",2,28.5074311826386,29.5158071391362,16.5237910689146,3.48297241268466,7.54686656360778
"SP288",1,42.0166886564484,31.1408824035968,12.4814678286609,9.27378124465428,7.7915866041121
"SP288",2,21.5344891082253,20.5312188198137,11.9279921348268,3.85410672681663,5.73408392349177
"SP289",1,38.9396427662017,31.2038832781412,20.2885615221113,3.71162289024851,3.64089429290609
"SP289",2,37.0843143356907,29.3971898616514,17.510488996261,6.60504651257658,4.05668102242431
"SP290",1,28.9261763755981,32.2735370202024,5.04515141339608,1.9615023606122,3.66373178083517
"SP290",2,24.0976414793434,22.8836421459579,-8.29709684321545,4.89893924097592,5.06721127717651
"SP291",1,8.10281020183636,38.5740629370715,20.2816522304779,4.60647775055496,7.03831747807223
"SP291",2,11.5045924139545,41.3638574530343,1.63456289798903,4.16605237881756,4.69127453388536
"SP292",1,30.3278559926567,38.3999421379891,12.4180197028485,-0.370768645374732,2.84716871228343
"SP292",2,22.6657816285294,32.3468768359973,7.17583587550054,4.68593229251397,3.59719890365538
"SP293",1,19.6069905323365,22.9666883832644,5.38700320091865,5.71862801932972,5.57127795418178
"SP293",2,25.9913686113448,30.8063212558922,22.993779621806,5.77058089856143,3.68189298672276
"SP294",1,23.8744322589223,22.362947753452,6.56687088721379,2.74906581536759,4.91988148190569
"SP294",2,41.5839671084335,27.8060526770104,-0.354204381050788,2.61671528573776,7.6767534919654
"SP295",1,54.1326454428666,24.7158898903676,13.3640655399564,4.84160787653965,2.38923316651723
"SP295",2,40.4437397455808,20.7374852664631,-3.20699382273949,6.08580867358936,3.97278855031783
"SP296",1,29.4017169026692,37.1921035112702,5.14763167348865,6.75270404314892,4.83093168361535
"SP296",2,31.0221179149506,32.3531527273992,3.58742480700326,7.11134545689421,3.08248506759818
"SP297",1,18.8754572212415,31.8086406180763,11.4057279371235,5.95929515391307,4.33171801743876
